ID,start_date,year,month,receiver_country,initiator_country,cyber_conflict_issue,offline_conflict_issue_subcode,receiver_region
2484,2021-01-01,2021.0,1.0,Nepal,China,System / ideology,China (TaiwanÂ°),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,System / ideology,China (Hong Kong),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,System / ideology,Vietnam et al. – China (South China Sea),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,System / ideology,China – USA,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,System / ideology,China – India,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Autonomy,China (TaiwanÂ°),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Autonomy,China (Hong Kong),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Autonomy,Vietnam et al. – China (South China Sea),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Autonomy,China – USA,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Autonomy,China – India,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Territory,China (TaiwanÂ°),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Territory,China (Hong Kong),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Territory,Vietnam et al. – China (South China Sea),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Territory,China – USA,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Territory,China – India,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Resources,China (TaiwanÂ°),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Resources,China (Hong Kong),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Resources,Vietnam et al. – China (South China Sea),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Resources,China – USA,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Resources,China – India,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,International power,China (TaiwanÂ°),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,International power,China (Hong Kong),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,International power,Vietnam et al. – China (South China Sea),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,International power,China – USA,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,International power,China – India,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Secession,China (TaiwanÂ°),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Secession,China (Hong Kong),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Secession,Vietnam et al. – China (South China Sea),"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Secession,China – USA,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2484,2021-01-01,2021.0,1.0,Nepal,China,Secession,China – India,"['ASIA', 'SASIA', 'SCO', 'MENA', 'MEA', 'SCS', 'SEA', 'EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NORTHAM']"
2487,2023-06-06,2023.0,6.0,Netherlands,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2487,2023-06-06,2023.0,6.0,Netherlands,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2487,2023-06-06,2023.0,6.0,Netherlands,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2487,2023-06-06,2023.0,6.0,Netherlands,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2488,2023-07-19,2023.0,7.0,United Kingdom,Not available,System / ideology,,"['EUROPE', 'NATO', 'NORTHEU']"
2489,2023-06-10,2023.0,6.0,Netherlands,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2489,2023-06-10,2023.0,6.0,Netherlands,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2489,2023-06-10,2023.0,6.0,Netherlands,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2489,2023-06-10,2023.0,6.0,Netherlands,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2490,2023-07-24,2023.0,7.0,NATO (institutions),Not available,System / ideology,,['NO_REGION']
2491,2023-08-06,2023.0,8.0,Russia,Ukraine,System / ideology,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
2491,2023-08-06,2023.0,8.0,Russia,Ukraine,Territory,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
2491,2023-08-06,2023.0,8.0,Russia,Ukraine,Resources,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
2491,2023-08-06,2023.0,8.0,Russia,Ukraine,International power,Russia – Ukraine,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
2492,2017-06-09,2017.0,6.0,Eastern Europe,Not available,International power,,['NO_REGION']
2492,2017-06-09,2017.0,6.0,North Africa (region),Not available,International power,,['NO_REGION']
2492,2017-06-09,2017.0,6.0,Europe (region),Not available,International power,,['NO_REGION']
2492,2017-06-09,2017.0,6.0,South Asia (region),Not available,International power,,['NO_REGION']
2493,2023-07-23,2023.0,7.0,St. Vincent and the Grenadines,"Korea, Democratic People's Republic of",Other,,['NO_REGION']
2495,2023-05-01,2023.0,5.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2496,2023-03-01,2023.0,3.0,South Africa,Not available,Unknown,,"['AFRICA', 'SSA']"
2497,2023-07-26,2023.0,7.0,Brazil,Not available,Unknown,,['SOUTHAM']
2498,2023-08-01,2023.0,8.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2499,2023-08-10,2023.0,8.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2503,2023-08-13,2023.0,8.0,United States,Not available,Cyber-specific,,"['NATO', 'NORTHAM']"
2504,2018-01-01,2018.0,1.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)']"
2504,2018-01-01,2018.0,1.0,Italy,Not available,Unknown,,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)']"
2506,2023-07-25,2023.0,7.0,United Arab Emirates,Not available,Unknown,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2508,2023-08-01,2023.0,8.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2509,2023-06-01,2023.0,6.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2510,2023-08-15,2023.0,8.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2511,2023-06-01,2023.0,6.0,South America,Russia,Unknown,,"['NO_REGION', 'NATO', 'NORTHAM']"
2511,2023-06-01,2023.0,6.0,United States,Russia,Unknown,,"['NO_REGION', 'NATO', 'NORTHAM']"
2513,2022-06-01,2022.0,6.0,Australia,Not available,Unknown,,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2022.0,6.0,Not available,Not available,Unknown,,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2022.0,6.0,United Kingdom,Not available,Unknown,,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2022.0,6.0,Italy,Not available,Unknown,,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2022.0,6.0,United States,Not available,Unknown,,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2514,2023-04-01,2023.0,4.0,Ukraine,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Argentina,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Ecuador,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Russia,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Chile,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Mexico,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Brazil,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Italy,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Peru,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Poland,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,Kazakhstan,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,2023.0,4.0,France,Not available,Unknown,,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2515,2022-12-01,2022.0,12.0,Not available,Not available,Unknown,,['NO_REGION']
2516,2023-08-08,2023.0,8.0,Switzerland,Not available,Unknown,,"['EUROPE', 'WESTEU']"
2518,2023-04-04,2023.0,4.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2519,2022-10-01,2022.0,10.0,Germany,"Iran, Islamic Republic of",System / ideology,Iran (opposition),"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2519,2022-10-01,2022.0,10.0,Germany,"Iran, Islamic Republic of",Other,Iran (opposition),"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2520,2023-05-23,2023.0,5.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2521,2023-08-17,2023.0,8.0,France,Not available,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2522,2023-07-25,2023.0,7.0,Spain,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
2522,2023-07-25,2023.0,7.0,Spain,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
2522,2023-07-25,2023.0,7.0,Spain,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
2522,2023-07-25,2023.0,7.0,Spain,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
2523,2023-07-23,2023.0,7.0,Spain,Russia,System / ideology,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
2523,2023-07-23,2023.0,7.0,Spain,Russia,Territory,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
2523,2023-07-23,2023.0,7.0,Spain,Russia,Resources,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
2523,2023-07-23,2023.0,7.0,Spain,Russia,International power,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)']"
2527,2023-08-19,2023.0,8.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2528,2023-08-21,2023.0,8.0,Belgium,Not available,Unknown,,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2529,2023-01-01,2023.0,1.0,Not available,Not available,Unknown,,['NO_REGION']
2532,2023-08-19,2023.0,8.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2534,2023-08-18,2023.0,8.0,Denmark,Not available,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
2535,2020-05-01,2020.0,5.0,"Korea, Republic of",Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Greece,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Hungary,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,China,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Morocco,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Botswana,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Canada,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Spain,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Paraguay,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,France,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Venezuela,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Italy,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Poland,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Brazil,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Mexico,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Japan,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Israel,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Belgium,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,French Guiana,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Taiwan,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Thailand,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2020.0,5.0,Turkey,Not available,Unknown,,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2539,2023-01-01,2023.0,1.0,Europe (region),"Korea, Democratic People's Republic of",System / ideology,,"['NO_REGION', 'NATO', 'NORTHAM']"
2539,2023-01-01,2023.0,1.0,Europe (region),"Korea, Democratic People's Republic of",International power,,"['NO_REGION', 'NATO', 'NORTHAM']"
2539,2023-01-01,2023.0,1.0,United States,"Korea, Democratic People's Republic of",System / ideology,,"['NO_REGION', 'NATO', 'NORTHAM']"
2539,2023-01-01,2023.0,1.0,United States,"Korea, Democratic People's Republic of",International power,,"['NO_REGION', 'NATO', 'NORTHAM']"
2540,,,,Taiwan,China,System / ideology,China (TaiwanÂ°),"['ASIA', 'SCS']"
2540,,,,Taiwan,China,Secession,China (TaiwanÂ°),"['ASIA', 'SCS']"
2541,2023-01-01,2023.0,1.0,Netherlands,Not available,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2542,2023-01-01,2023.0,1.0,United Kingdom,Not available,Unknown,,"['EUROPE', 'NATO', 'NORTHEU']"
2543,2023-01-16,2023.0,1.0,United States,Not available,Unknown,,"['NATO', 'NORTHAM']"
2544,2023-08-01,2023.0,8.0,France,Russia,Unknown,,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2546,2023-08-25,2023.0,8.0,Not available,United States,Cyber-specific,,['NO_REGION']
2547,2022-10-01,2022.0,10.0,Japan,China,Unknown,China - Japan (East China Sea),"['ASIA', 'SCS', 'NEA']"
2548,2023-08-30,2023.0,8.0,Czech Republic,Russia,Unknown,Russia – Ukraine,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
2554,2020-06-04,2020.0,6.0,Yemen,China,Unknown,,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'OC', 'AFRICA', 'SSA', 'EASTEU', 'NORTHAM', 'SOUTHAM']"
2554,2020-06-04,2020.0,6.0,Denmark,China,Unknown,,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'WESTEU', 'OC', 'AFRICA', 'SSA', 'EASTEU', 'NORTHAM', 'SOUTHAM']"
