ID,start_date,year,month,initiator_country,incident_type,receiver_country,receiver_category,receiver_category_subcode,receiver_region
1580,2021-09-01,2021.0,9.0,Lebanon,Data theft,Israel,Corporate Targets,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Data theft,Israel,Media,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Data theft,Israel,State institutions / political system,"Other (e.g., embassies)","['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Data theft,Israel,Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Data theft,Israel,Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Data theft,Israel,Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,Unknown,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,State institutions / political system,Government / ministries,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,Critical infrastructure,Finance,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,Corporate Targets,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,Media,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,State institutions / political system,"Other (e.g., embassies)","['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,Lebanon,Hijacking with Misuse,Israel,Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,Unknown,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,State institutions / political system,Government / ministries,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,Critical infrastructure,Finance,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,Corporate Targets,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,Media,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,State institutions / political system,"Other (e.g., embassies)","['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Data theft,Israel,Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,Unknown,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,State institutions / political system,Government / ministries,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,Critical infrastructure,Finance,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,Corporate Targets,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,Media,,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,State institutions / political system,"Other (e.g., embassies)","['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,Critical infrastructure,Transportation,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,Critical infrastructure,Health,"['ASIA', 'MENA', 'MEA']"
1580,2021-09-01,2021.0,9.0,"Iran, Islamic Republic of",Hijacking with Misuse,Israel,Critical infrastructure,Defence industry,"['ASIA', 'MENA', 'MEA']"
1581,2022-10-07,2022.0,10.0,Ukraine,Disruption,Russia,International / supranational organization,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1581,2022-10-07,2022.0,10.0,Ukraine,Hijacking with Misuse,Russia,International / supranational organization,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1589,2022-04-01,2022.0,4.0,China,Hijacking without Misuse,Not available,Corporate Targets,,"['NO_REGION', 'NATO', 'NORTHAM']"
1589,2022-04-01,2022.0,4.0,China,Hijacking without Misuse,Middle East (region),State institutions / political system,Government / ministries,"['NO_REGION', 'NATO', 'NORTHAM']"
1589,2022-04-01,2022.0,4.0,China,Hijacking without Misuse,United States,State institutions / political system,Legislative,"['NO_REGION', 'NATO', 'NORTHAM']"
1589,2022-04-01,2022.0,4.0,China,Hijacking without Misuse,Southeast Asia (region),Critical infrastructure,Health,"['NO_REGION', 'NATO', 'NORTHAM']"
1590,2022-04-04,2022.0,4.0,Russia,Disruption,Bulgaria,State institutions / political system,Civil service / administration,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1590,2022-04-04,2022.0,4.0,Russia,Hijacking with Misuse,Bulgaria,State institutions / political system,Civil service / administration,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1594,2022-05-03,2022.0,5.0,Unknown,Disruption,Russia,Social groups,Criminal,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1599,2022-05-01,2022.0,5.0,,Disruption,Germany,State institutions / political system,Police,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1599,2022-05-01,2022.0,5.0,,Disruption,Germany,Critical infrastructure,Transportation,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1599,2022-05-01,2022.0,5.0,,Disruption,Germany,State institutions / political system,Government / ministries,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1599,2022-05-01,2022.0,5.0,,Disruption,Germany,State institutions / political system,Government / ministries,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1599,2022-05-01,2022.0,5.0,,Disruption,Germany,State institutions / political system,Political parties,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1599,2022-05-01,2022.0,5.0,,Disruption,Germany,State institutions / political system,Police,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1599,2022-05-01,2022.0,5.0,,Disruption,Germany,State institutions / political system,Government / ministries,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1603,2022-10-15,2022.0,10.0,Russia,Disruption,Bulgaria,State institutions / political system,Government / ministries,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1603,2022-10-15,2022.0,10.0,Russia,Disruption,Bulgaria,State institutions / political system,Judiciary,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1603,2022-10-15,2022.0,10.0,Russia,Disruption,Bulgaria,State institutions / political system,Government / ministries,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1603,2022-10-15,2022.0,10.0,Russia,Disruption,Bulgaria,State institutions / political system,Government / ministries,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1603,2022-10-15,2022.0,10.0,Russia,Disruption,Bulgaria,State institutions / political system,Government / ministries,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1603,2022-10-15,2022.0,10.0,Russia,Disruption,Bulgaria,Critical infrastructure,Telecommunications,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1603,2022-10-15,2022.0,10.0,Russia,Disruption,Bulgaria,Media,,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1603,2022-10-15,2022.0,10.0,Russia,Disruption,Bulgaria,Critical infrastructure,Transportation,"['EUROPE', 'BALKANS', 'NATO', 'EU(MS)']"
1605,2022-09-07,2022.0,9.0,Not available,Hijacking without Misuse,Central Asia (region),State institutions / political system,Government / ministries,['NO_REGION']
1605,2022-09-07,2022.0,9.0,Not available,Hijacking without Misuse,Central Asia (region),Critical infrastructure,Telecommunications,['NO_REGION']
1605,2022-09-07,2022.0,9.0,Not available,Hijacking without Misuse,Central Asia (region),Corporate Targets,,['NO_REGION']
1606,2022-01-01,2022.0,1.0,China,Hijacking without Misuse,United States,Corporate Targets,,"['NATO', 'NORTHAM']"
1607,2021-01-01,2021.0,1.0,China,Data theft,Hong Kong,State institutions / political system,Government / ministries,['ASIA']
1607,2021-01-01,2021.0,1.0,China,Hijacking without Misuse,Hong Kong,State institutions / political system,Government / ministries,['ASIA']
1609,2022-05-01,2022.0,5.0,Unknown,Disruption,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1609,2022-05-01,2022.0,5.0,Unknown,Hijacking with Misuse,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1613,2022-10-01,2022.0,10.0,Russia,Data theft & Doxing,Australia,Critical infrastructure,Health,['OC']
1613,2022-10-01,2022.0,10.0,Russia,Hijacking with Misuse,Australia,Critical infrastructure,Health,['OC']
1615,2022-01-01,2022.0,1.0,Russia,Data theft,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1615,2022-01-01,2022.0,1.0,Russia,Data theft,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1615,2022-01-01,2022.0,1.0,Russia,Data theft,Russia,State institutions / political system,Government / ministries,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1615,2022-01-01,2022.0,1.0,Russia,Disruption,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1615,2022-01-01,2022.0,1.0,Russia,Disruption,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1615,2022-01-01,2022.0,1.0,Russia,Disruption,Russia,State institutions / political system,Government / ministries,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1615,2022-01-01,2022.0,1.0,Russia,Hijacking with Misuse,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1615,2022-01-01,2022.0,1.0,Russia,Hijacking with Misuse,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1615,2022-01-01,2022.0,1.0,Russia,Hijacking with Misuse,Russia,State institutions / political system,Government / ministries,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1626,2022-01-01,2022.0,1.0,"Iran, Islamic Republic of",Data theft & Doxing,United States,Unknown,,"['NATO', 'NORTHAM']"
1626,2022-01-01,2022.0,1.0,"Iran, Islamic Republic of",Disruption,United States,Unknown,,"['NATO', 'NORTHAM']"
1626,2022-01-01,2022.0,1.0,"Iran, Islamic Republic of",Hijacking with Misuse,United States,Unknown,,"['NATO', 'NORTHAM']"
1627,2021-06-21,2021.0,6.0,"Iran, Islamic Republic of",Data theft,"Iran, Islamic Republic of",End user(s) / specially protected groups,,"['ASIA', 'MENA', 'MEA']"
1627,2021-06-21,2021.0,6.0,"Iran, Islamic Republic of",Hijacking with Misuse,"Iran, Islamic Republic of",End user(s) / specially protected groups,,"['ASIA', 'MENA', 'MEA']"
1628,2022-01-01,2022.0,1.0,"Iran, Islamic Republic of",Data theft & Doxing,"Iran, Islamic Republic of",Critical infrastructure,Energy,"['ASIA', 'MENA', 'MEA']"
1628,2022-01-01,2022.0,1.0,"Iran, Islamic Republic of",Hijacking without Misuse,"Iran, Islamic Republic of",Critical infrastructure,Energy,"['ASIA', 'MENA', 'MEA']"
1629,,,,India,Hijacking with Misuse,Pakistan,State institutions / political system,Civil service / administration,"['ASIA', 'SASIA', 'SCO']"
1631,2022-09-01,2022.0,9.0,Unknown,Data theft & Doxing,Russia,State institutions / political system,Government / ministries,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1639,2022-01-01,2022.0,1.0,Russia,Data theft,United Kingdom,State institutions / political system,Government / ministries,"['EUROPE', 'NATO', 'NORTHEU']"
1640,2022-05-01,2022.0,5.0,Unknown,Data theft & Doxing,Russia,Critical infrastructure,Transportation,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1641,2022-05-01,2022.0,5.0,Unknown,Data theft & Doxing,Russia,Science,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1642,2022-05-01,2022.0,5.0,Unknown,Data theft & Doxing,Russia,State institutions / political system,Civil service / administration,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1643,2022-03-01,2022.0,3.0,China,Data theft,Japan,Unknown,,"['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Data theft,Japan,State institutions / political system,Government / ministries,"['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Data theft,Japan,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Data theft,Japan,Media,,"['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Data theft,Japan,State institutions / political system,"Other (e.g., embassies)","['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Hijacking with Misuse,Japan,Unknown,,"['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Hijacking with Misuse,Japan,State institutions / political system,Government / ministries,"['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Hijacking with Misuse,Japan,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Hijacking with Misuse,Japan,Media,,"['ASIA', 'SCS', 'NEA']"
1643,2022-03-01,2022.0,3.0,China,Hijacking with Misuse,Japan,State institutions / political system,"Other (e.g., embassies)","['ASIA', 'SCS', 'NEA']"
1644,2022-05-11,2022.0,5.0,Russia,Disruption,Italy,Science,,"['EUROPE', 'NATO', 'EU(MS)']"
1644,2022-05-11,2022.0,5.0,Russia,Disruption,Italy,Science,,"['EUROPE', 'NATO', 'EU(MS)']"
1644,2022-05-11,2022.0,5.0,Russia,Disruption,Italy,State institutions / political system,Government / ministries,"['EUROPE', 'NATO', 'EU(MS)']"
1644,2022-05-11,2022.0,5.0,Russia,Disruption,Italy,Other,,"['EUROPE', 'NATO', 'EU(MS)']"
1644,2022-05-11,2022.0,5.0,Russia,Disruption,Italy,State institutions / political system,Government / ministries,"['EUROPE', 'NATO', 'EU(MS)']"
1644,2022-05-11,2022.0,5.0,Russia,Disruption,Italy,Media,,"['EUROPE', 'NATO', 'EU(MS)']"
1644,2022-05-11,2022.0,5.0,Russia,Disruption,Italy,Corporate Targets,,"['EUROPE', 'NATO', 'EU(MS)']"
1646,2022-05-14,2022.0,5.0,Not available,Disruption,Russia,Corporate Targets,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1659,2022-03-01,2022.0,3.0,Russia,Disruption,Ukraine,Critical infrastructure,Transportation,"['EUROPE', 'EASTEU', 'NATO', 'EU(MS)']"
1659,2022-03-01,2022.0,3.0,Russia,Disruption,Poland,Critical infrastructure,Transportation,"['EUROPE', 'EASTEU', 'NATO', 'EU(MS)']"
1659,2022-03-01,2022.0,3.0,Russia,Hijacking with Misuse,Ukraine,Critical infrastructure,Transportation,"['EUROPE', 'EASTEU', 'NATO', 'EU(MS)']"
1659,2022-03-01,2022.0,3.0,Russia,Hijacking with Misuse,Poland,Critical infrastructure,Transportation,"['EUROPE', 'EASTEU', 'NATO', 'EU(MS)']"
1659,2022-03-01,2022.0,3.0,Russia,Ransomware,Ukraine,Critical infrastructure,Transportation,"['EUROPE', 'EASTEU', 'NATO', 'EU(MS)']"
1659,2022-03-01,2022.0,3.0,Russia,Ransomware,Poland,Critical infrastructure,Transportation,"['EUROPE', 'EASTEU', 'NATO', 'EU(MS)']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Other,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Science,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Science,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Science,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Other,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Data theft,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Other,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Science,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Science,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Science,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Other,,"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
1664,2020-10-21,2020.0,10.0,Thailand,Hijacking with Misuse,Thailand,Social groups,Advocacy / activists (e.g. human rights organizations),"['ASIA', 'SEA']"
